city,file,node_id,street,walk,side,seq,cardinal,nat_built,GVI_eye,GMI,V_sign,SVF,SFV,V_pave,GFAPI,IAS,I_raw,I,Y,D_raw,D,HW_effective,Omega,a,b,c,M,M_local,M_noA,M_local_noA,I_local,D_local,Omega_local
"Murray Hill, Manhattan",1st_avenue/north_to_south/011_n00035_S.jpg,n00035,1st_avenue,north_to_south,W,11,S,0.16245184615004526,0.16666666666666666,0.12568435460096863,0.6159387997623291,0.688032272523532,0.7263567758509955,0.728206973768394,0.7870652726348654,0.02806156741497512,0.1516009558058935,0.3587511730366618,0.5514211010299308,0.5144446046060782,0.5539563483316622,0.5367320941078925,1.0,0.4,0.2,0.4,0.46516199624607113,0.27954746994139945,0.46516199624607113,0.27954746994139945,0.1417486889773935,0.3925348078457977,1.0
"Murray Hill, Manhattan",1st_avenue/north_to_south/012_n00034_S.jpg,n00034,1st_avenue,north_to_south,W,12,S,0.17538601791603747,0.3075527134462496,0.20676373675305007,0.7284525320919735,0.5603531189887332,0.717570825798674,0.812538844002486,0.8169114457458017,0.06931045145330861,0.22990082270511236,0.5887523072432038,0.6285567463006381,0.5662535804005321,0.7298385704986826,,1.0,0.45,0.15,0.4,0.647906114037259,0.4357124059495675,0.647906114037259,0.4357124059495675,0.297079741300069,0.5843034667195445,1.0
"Murray Hill, Manhattan",1st_avenue/north_to_south/013_n00033_S.jpg,n00033,1st_avenue,north_to_south,W,13,S,0.17334924390235487,0.169609630135946,0.12743405275779382,0.6161530752849806,0.6543927648578811,0.7401912298054731,0.7552775203377613,0.8222744360902255,0.06401677373304782,0.15679764226536488,0.3732198247764651,0.5673171800775242,0.5471895767203449,0.6699245105053024,,1.0,0.45,0.15,0.4,0.5021903399666914,0.29917684273857537,0.5021903399666914,0.29917684273857537,0.1495059749105861,0.5136228577935451,1.0
"Murray Hill, Manhattan",1st_avenue/north_to_south/014_n00032_S.jpg,n00032,1st_avenue,north_to_south,W,14,S,0.18651097549216575,0.2541666666666667,0.2744050964961589,0.7664343897161766,0.7224937343358396,0.7825143417874396,0.8115971287572904,0.8365219054907213,0.07317460317460316,0.2383609128849971,0.6130926848372599,0.6088183323892589,0.5737645458075382,0.751470086185945,,1.0,0.45,0.15,0.4,0.6643923107199449,0.4557477483495114,0.6643923107199449,0.4557477483495114,0.31870667356853466,0.6113830322537359,1.0
"Murray Hill, Manhattan",1st_avenue/north_to_south/015_n00031_S.jpg,n00031,1st_avenue,north_to_south,W,15,S,0.17143820632267162,0.24527741796200342,0.20723303219828582,0.6866467576791808,0.7780655391120508,0.7811069003631771,0.7799788330572427,0.8132012215362145,0.08890822376901264,0.20798288549432029,0.5239303593159473,0.563229372976769,0.56069609278749,0.713090476677164,,1.0,0.45,0.15,0.4,0.5991475019937565,0.3876082286543883,0.5991475019937565,0.3876082286543883,0.24522230237177473,0.5639239289686823,1.0
"Murray Hill, Manhattan",1st_avenue/north_to_south/016_n00030_S.jpg,n00030,1st_avenue,north_to_south,W,16,S,0.16410779189838146,0.20714348091869708,0.1999280834232291,0.6563108687183482,0.7331965262907447,0.7685250667923936,0.8090777445922708,0.8011339126147777,0.05571018893387314,0.19039311874676917,0.4712112329127961,0.5638798030733323,0.5553072820469739,0.6962722973718772,,1.0,0.45,0.15,0.4,0.5658960506680949,0.3550524706060317,0.5658960506680949,0.3550524706060317,0.20827821163605484,0.5439538754123731,1.0
"Murray Hill, Manhattan",1st_avenue/north_to_south/017_n00029_S.jpg,n00029,1st_avenue,north_to_south,W,17,S,0.1486891261889451,0.18618120112144018,0.1959800372929692,0.5575576606260296,0.7420774647887324,0.8066081178869812,0.726130814700591,0.7744150559511699,0.05767047067506955,0.1769501215344515,0.4312878854190699,0.5406961045747594,0.5194054471089434,0.5722609319771819,,1.0,0.45,0.15,0.4,0.49960398284261526,0.2973411254857601,0.49960398284261526,0.2973411254857601,0.18292550514563538,0.41041331421623395,1.0
"Murray Hill, Manhattan",1st_avenue/north_to_south/018_n00028_S.jpg,n00028,1st_avenue,north_to_south,W,18,S,0.1486891261889451,0.18618120112144018,0.1959800372929692,0.5575576606260296,0.7420774647887324,0.8066081178869812,0.726130814700591,0.7744150559511699,0.05767047067506955,0.1769501215344515,0.4312878854190699,0.5406961045747594,0.5194054471089434,0.5722609319771819,0.5367320941078925,1.0,0.4,0.2,0.4,0.5052835865286085,0.31389827556243116,0.5052835865286085,0.31389827556243116,0.18292550514563538,0.41041331421623395,1.0
"Murray Hill, Manhattan",1st_avenue/north_to_south/019_n00027_S.jpg,n00027,1st_avenue,north_to_south,W,19,S,0.1354119987387551,0.15077424612876936,0.12936308024469234,0.5939289805269187,0.7199166666666666,0.7984514497906297,0.760958358238693,0.8041804180418041,0.039618297935541356,0.13851644170407224,0.32348481961882325,0.5574879212169606,0.5349190247386795,0.6280324858022263,0.5367320941078925,1.0,0.4,0.2,0.4,0.47030705976269405,0.2845541730138809,0.47030705976269405,0.2845541730138809,0.12369932611962914,0.467656885029052,1.0
"Murray Hill, Manhattan",1st_avenue/north_to_south/020_n00026_S.jpg,n00026,1st_avenue,north_to_south,W,20,S,0.1354119987387551,0.15077424612876936,0.12936308024469234,0.5939289805269187,0.7199166666666666,0.7984514497906297,0.760958358238693,0.8041804180418041,0.039618297935541356,0.13851644170407224,0.32348481961882325,0.5574879212169606,0.5349190247386795,0.6280324858022263,0.5367320941078925,1.0,0.4,0.2,0.4,0.47030705976269405,0.2845541730138809,0.47030705976269405,0.2845541730138809,0.12369932611962914,0.467656885029052,1.0
"Murray Hill, Manhattan",1st_avenue/north_to_south/021_n00025_S.jpg,n00025,1st_avenue,north_to_south,W,21,S,0.1410069154717289,0.20107227288078353,0.15253195673549658,0.6473371831889638,0.744568324757004,0.8003425677688413,0.7672550667787429,0.7982903202486806,0.03660097570400426,0.164870381696003,0.39614461184913163,0.5677038087336004,0.5340487875771425,0.6249780129979282,,1.0,0.45,0.15,0.4,0.5017626793247906,0.2981652954325331,0.5017626793247906,0.2981652954325331,0.1622463593586473,0.46440856824097426,1.0
"Murray Hill, Manhattan",1st_avenue/north_to_south/022_n00023_S.jpg,n00023,1st_avenue,north_to_south,W,22,S,0.21903509091149462,0.2581949765857812,0.2094386487829111,0.5149456521739131,0.6992474623731186,0.8005985575135698,0.6985566247224279,0.7772480537104492,0.05601345668629102,0.2288895720933956,0.5858110108103454,0.5387655824381214,0.5106060450397226,0.5396889940050928,,1.0,0.45,0.15,0.4,0.559832735764499,0.3566478471381825,0.559832735764499,0.3566478471381825,0.29455192380518075,0.378893346411157,1.0
"Murray Hill, Manhattan",1st_avenue/north_to_south/023_n00022_S.jpg,n00022,1st_avenue,north_to_south,W,23,S,0.21903509091149462,0.2581949765857812,0.2094386487829111,0.5149456521739131,0.6992474623731186,0.8005985575135698,0.6985566247224279,0.7772480537104492,0.05601345668629102,0.2288895720933956,0.5858110108103454,0.5387655824381214,0.5106060450397226,0.5396889940050928,,1.0,0.45,0.15,0.4,0.559832735764499,0.3566478471381825,0.559832735764499,0.3566478471381825,0.29455192380518075,0.378893346411157,1.0
"Murray Hill, Manhattan",1st_avenue/north_to_south/024_n00021_S.jpg,n00021,1st_avenue,north_to_south,W,24,S,0.15661231789113678,0.17286636212022333,0.13543548063415614,0.6720502467474203,0.5660231200095339,0.8239626631663386,0.6226268285091815,0.7861971735290121,0.05923090158293184,0.15497138688183873,0.3681077121931032,0.643329929968075,0.4893516345403751,0.46015330835592755,0.5367320941078925,1.0,0.4,0.2,0.4,0.45002613659812624,0.2650311712416327,0.45002613659812624,0.2650311712416327,0.14674073885983513,0.3072379153579622,1.0
"Murray Hill, Manhattan",1st_avenue/north_to_south/025_n00020_S.jpg,n00020,1st_avenue,north_to_south,W,25,S,0.1886771517984611,0.2611560622777982,0.21005847953216375,0.5378652355396542,0.6147281150938796,0.7594298245614035,0.5132743362831858,0.6639802631578947,0.045155038759689924,0.21996389786947435,0.5596068848763733,0.560855648335726,0.4074698794002568,0.1997349401973205,0.5367320941078925,1.0,0.4,0.2,0.4,0.3707704010746626,0.2229905819859071,0.3707704010746626,0.2229905819859071,0.2727953689379998,0.11493538638927113,1.0
"Murray Hill, Manhattan",1st_avenue/north_to_south/026_n00019_S.jpg,n00019,1st_avenue,north_to_south,W,26,S,0.19046278066761652,0.2152439024390244,0.15890441339543135,0.4133660253992204,0.6146760209901894,0.7500686813186813,0.5052331743508214,0.6842424242424242,0.05094844357976654,0.18820369883402407,0.4646700718767464,0.5162528952425708,0.41347468072433735,0.21452206122005898,,1.0,0.45,0.15,0.4,0.34652396518028905,0.19239762516236386,0.34652396518028905,0.19239762516236386,0.20397902763775352,0.12442055184440937,1.0
"Murray Hill, Manhattan",1st_avenue/north_to_south/027_n00018_S.jpg,n00018,1st_avenue,north_to_south,W,27,S,0.34619388974765675,0.2838342172461206,0.18615023474178405,0.5737633900441085,0.6468654932637983,0.7501145317940261,0.44356636271529887,0.7494402985074626,0.10202418506834914,0.2720594472451871,0.7036444702041339,0.5590041428581121,0.4316769487637035,0.26408457892696185,,1.0,0.45,0.15,0.4,0.45932326806016627,0.29348716845208456,0.45932326806016627,0.29348716845208456,0.4120882396475866,0.15733602087720933,1.0
"Murray Hill, Manhattan",1st_avenue/north_to_south/028_n00017_S.jpg,n00017,1st_avenue,north_to_south,W,28,S,0.3885521297608798,0.36552583267768163,0.35481508604906625,0.6771481481481482,0.6807459447109893,0.786646701988789,0.7320235231221598,0.7943953079914691,0.19992581602373885,0.36963101616254257,0.8844816314607226,0.5943496351419826,0.5754482157124559,0.756156775915357,0.5367320941078925,1.0,0.4,0.2,0.4,0.7672354596743712,0.6417858699620208,0.7672354596743712,0.6417858699620208,0.6932844185780125,0.6173663267932563,1.0
"Murray Hill, Manhattan",1st_avenue/north_to_south/029_n00016_S.jpg,n00016,1st_avenue,north_to_south,W,29,S,0.3896960279601608,0.40445423396965247,0.3919345369147218,0.597482070470845,0.6518503345623378,0.7538956639566395,0.519093851132686,0.7604749689054726,0.06785213628329372,0.395361599614845,0.9124832236365567,0.5665091332883823,0.44914031877381744,0.3180180132707654,0.5367320941078925,1.0,0.4,0.2,0.4,0.5441417219921427,0.4149626406935655,0.5441417219921427,0.4149626406935655,0.7547829447787051,0.19525266064754307,1.0
"Murray Hill, Manhattan",1st_avenue/north_to_south/030_n00015_S.jpg,n00015,1st_avenue,north_to_south,W,30,S,0.4160174905228371,0.44008355321020226,0.32408859270874174,0.5745595186935969,0.6960110041265475,0.7642916952119966,0.5096777018742337,0.7240607252075142,0.11170212765957448,0.39339654548059366,0.9105817227109153,0.547613403259682,0.44848018491377406,0.3158743209043377,0.5367320941078925,1.0,0.4,0.2,0.4,0.5385525838762362,0.4098862284630845,0.5385525838762362,0.4098862284630845,0.7503923297565473,0.19370146105316413,1.0
"Murray Hill, Manhattan",1st_avenue/north_to_south/031_n00014_S.jpg,n00014,1st_avenue,north_to_south,W,31,S,0.35879930487959233,0.3143613632744067,0.2641283524904215,0.5202991452991453,0.7178124261752893,0.7232126013959631,0.6402560278399204,0.7748266721044046,0.1301114264690423,0.31242967354814016,0.7939916237811006,0.508566440173273,0.5150647088044558,0.5562534901033577,0.5306981504889148,1.0,0.4,0.2,0.4,0.6299484439641893,0.4679944252953456,0.6299484439641893,0.4679944252953456,0.5322310810214449,0.3947549802656326,1.0
"Murray Hill, Manhattan",1st_avenue/north_to_south/032_n00013_S.jpg,n00013,1st_avenue,north_to_south,W,32,S,0.3726705767562933,0.3887675885492479,0.370552355133853,0.5436168769502103,0.7200472284364903,0.7645107794361525,0.6771198318149966,0.7890147077964337,0.1422125835078273,0.377330173479798,0.893591386569187,0.5293601426499575,0.5361157077064191,0.632216073710615,0.5306981504889148,1.0,0.4,0.2,0.4,0.7007321612798002,0.5695157566714236,0.7007321612798002,0.5695157566714236,0.7125721598253282,0.4721281446266967,1.0
"Murray Hill, Manhattan",1st_avenue/north_to_south/033_n00012_S.jpg,n00012,1st_avenue,north_to_south,W,33,S,0.4190961782161843,0.4870370370370371,0.3887737152908657,0.5566,0.7225704272813047,0.713311209439528,0.7345238095238095,0.7635447291054178,0.15896235615369614,0.43163564351469563,0.9415649649563955,0.5157802607194077,0.5523436315943078,0.6867899564110715,0.5306981504889148,1.0,0.4,0.2,0.4,0.7358048290677534,0.6309671957982332,0.7358048290677534,0.6309671957982332,0.8262923578292414,0.5329063030912374,1.0
"Murray Hill, Manhattan",1st_avenue/north_to_south/034_n00011_S.jpg,n00011,1st_avenue,north_to_south,W,34,S,0.3682758171893217,0.36938202247191015,0.3512518409425625,0.4808787319175131,0.7446966877558615,0.7585366835789643,0.7433897243107769,0.7673489492119089,0.0996823909195043,0.3629698935345981,0.8760601865609312,0.4982395759135386,0.53680702148073,0.6346239037759647,,1.0,0.45,0.15,0.4,0.7075588679211092,0.5606255961529807,0.7075588679211092,0.5606255961529807,0.6760298799235029,0.4747132396612241,1.0
"Murray Hill, Manhattan",1st_avenue/north_to_south/035_n00010_S.jpg,n00010,1st_avenue,north_to_south,W,35,S,0.3234883585939413,0.3078309836331226,0.27182623365668496,0.5525818639798489,0.7259056501757231,0.7777090827338129,0.6700223713646533,0.7806305356389709,0.09770114942528733,0.3010485252945829,0.7707555389534834,0.5347950988459795,0.5161180188096371,0.5601498612471534,0.5306981504889148,1.0,0.4,0.2,0.4,0.6305591593960427,0.46212819394629145,0.6305591593960427,0.46212819394629145,0.4981324006111529,0.3985360964513289,1.0
"Murray Hill, Manhattan",1st_avenue/north_to_south/036_n00009_S.jpg,n00009,1st_avenue,north_to_south,W,36,S,0.3425441566500114,0.2744197530864197,0.2149664147774979,0.5187234308577144,0.769528152260111,0.7709113607990012,0.48065809097688295,0.6595916717202345,0.06320315721269958,0.27731010817130963,0.716612757680574,0.5067022131322015,0.4011509733032723,0.18501460869056027,0.5306981504889148,1.0,0.4,0.2,0.4,0.3889974756622827,0.25283009758752434,0.3889974756622827,0.25283009758752434,0.4274331885489875,0.10563973174297962,1.0
"Murray Hill, Manhattan",1st_avenue/north_to_south/037_n00008_S.jpg,n00008,1st_avenue,north_to_south,W,37,S,0.30579712407166465,0.2224119035575788,0.19597043395326663,0.6199358202968311,0.7668705187684521,0.7602005129400792,0.6167199786751967,0.7743284676398053,0.07918219258678172,0.24139315386083668,0.6216877034574922,0.537755271489486,0.4900768796339279,0.4628568500087888,0.5306981504889148,1.0,0.4,0.2,0.4,0.536691261894683,0.35322524623239926,0.536691261894683,0.35322524623239926,0.326659040683666,0.30955820583014565,1.0
"Murray Hill, Manhattan",1st_avenue/north_to_south/038_n00007_S.jpg,n00007,1st_avenue,north_to_south,W,38,S,0.347978642350508,0.2819545234639574,0.23856685115059717,0.42637120854942645,0.6668444128451237,0.7955268860896654,0.6050024166263895,0.6302405498281787,0.05039823485093101,0.2895000056550208,0.7453568735684861,0.518351227264656,0.42854706710183305,0.2550620659522378,0.5306981504889148,1.0,0.4,0.2,0.4,0.4513660393471426,0.3028291406254859,0.4513660393471426,0.3028291406254859,0.46355160120986083,0.1512112171299215,1.0
"Murray Hill, Manhattan",1st_avenue/north_to_south/039_n00006_S.jpg,n00006,1st_avenue,north_to_south,W,39,S,0.27528789438793744,0.2714345172031077,0.19121962402567627,0.7063539989264628,0.6741654995331466,0.8080354102826014,0.6785057048214943,0.7808591347139635,0.13400770712909438,0.2459806785389071,0.6345457162008448,0.6134079698919725,0.5311241822215174,0.6146409391604511,0.5306981504889148,1.0,0.4,0.2,0.4,0.6222768476845225,0.42875154761331863,0.6222768476845225,0.42875154761331863,0.33888105539052066,0.4535156240561289,1.0
"Murray Hill, Manhattan",1st_avenue/north_to_south/040_n00005_S.jpg,n00005,1st_avenue,north_to_south,W,40,S,0.2875430361817073,0.2567025394128198,0.16935126020589278,0.6582900739342458,0.6417112299465241,0.7812737498100014,0.6770190095653227,0.7877182656464586,0.1567304902814041,0.23786561193347328,0.6116818563314738,0.5992841979325743,0.5404892551643952,0.6473335139204986,0.5306981504889148,1.0,0.4,0.2,0.4,0.6231434602027919,0.4282777145278704,0.6231434602027919,0.4282777145278704,0.31741751390892897,0.48850205173325745,1.0
"Murray Hill, Manhattan",1st_avenue/north_to_south/041_n00004_S.jpg,n00004,1st_avenue,north_to_south,W,41,S,0.2698423469016127,0.21420751221155468,0.19083481000196892,0.6225605917532263,0.5657117231191305,0.814441604404247,0.6314892136395267,0.7773089545241444,0.12594373771848175,0.22496155637171206,0.5743297385670205,0.623763491012781,0.5115806352940508,0.5433185090918892,0.5306981504889148,1.0,0.4,0.2,0.4,0.5710712705946925,0.37482811702449165,0.5710712705946925,0.37482811702449165,0.28485316273851796,0.3823396879107543,1.0
"Murray Hill, Manhattan",1st_avenue/north_to_south/042_n00003_S.jpg,n00003,1st_avenue,north_to_south,W,42,S,0.3234035965856799,0.3452974033816425,0.2740316103122166,0.6315808145310062,0.6791072371896462,0.8295711060948081,0.7205008775482652,0.7625775457709184,0.18621700879765393,0.314244203426513,0.7975304387353543,0.5940148944787227,0.5564318107056125,0.6998276247573765,0.5306981504889148,1.0,0.4,0.2,0.4,0.7135999428536902,0.552730879516643,0.7135999428536902,0.552730879516643,0.5376480348239244,0.5481350708784715,1.0
"Murray Hill, Manhattan",1st_avenue/north_to_south/043_n00002_S.jpg,n00002,1st_avenue,north_to_south,W,43,S,0.25724873083731054,0.21859615690011114,0.20540848701169936,0.6199358202968311,0.6874384539635647,0.8078286961265685,0.7641488992893049,0.7786544850498339,0.07400177743921794,0.227084458249707,0.5805455919973678,0.5801086874866116,0.5389350539261188,0.6419932178795393,0.5306981504889148,1.0,0.4,0.2,0.4,0.6042944181081443,0.40847629170916766,0.6042944181081443,0.40847629170916766,0.2900710015646315,0.4826787038409535,1.0
"Murray Hill, Manhattan",1st_avenue/north_to_south/044_n00001_S.jpg,n00001,1st_avenue,north_to_south,W,44,S,0.2784543351741244,0.278724585682556,0.26815900686740624,0.6799559995243193,0.6798296931877275,0.8586662153012864,0.7100785340314136,0.8024033131155025,0.14643692182575987,0.27511264257469553,0.7112272004038528,0.6195975072126261,0.552972922990892,0.6888168660352316,0.5306981504889148,1.0,0.4,0.2,0.4,0.6830724733995237,0.5006750675490237,0.6830724733995237,0.5006750675490237,0.42099235060673795,0.5352551776077312,1.0
"Murray Hill, Manhattan",1st_avenue/north_to_south/045_n00000_S.jpg,n00000,1st_avenue,north_to_south,W,45,S,0.20666686679436108,0.17234703020993347,0.2088315102179259,0.658390903857225,0.5576738991703892,0.8451368726669432,0.4023374529822676,0.7916751097602162,0.06534890685834079,0.19594846907407348,0.48784780085394286,0.6486179591179262,0.41978715653360815,0.23090774843589634,0.5306981504889148,1.0,0.4,0.2,0.4,0.3829013848921133,0.22450800819501862,0.3829013848921133,0.22450800819501862,0.21948482153249985,0.13510786011923132,1.0
"Murray Hill, Manhattan",1st_avenue/south_to_north/001_n00000_N.jpg,n00000,1st_avenue,south_to_north,W,1,N,0.17181841635990042,0.17677777777777778,0.10860429108604293,0.6495000735186003,0.4888727624576681,0.8418276813880127,0.7022435897435897,0.789542273636104,0.1016850974196946,0.15240016174124038,0.3609604249486296,0.6674849974829816,0.5311569869331294,0.6147574831912826,0.5306981504889148,1.0,0.4,0.2,0.4,0.5050724350992983,0.30875104456326846,0.5050724350992983,0.30875104456326846,0.14291944082126845,0.4536375812468746,1.0
"Murray Hill, Manhattan",1st_avenue/south_to_north/002_n00001_N.jpg,n00001,1st_avenue,south_to_north,W,2,N,0.3014239993853567,0.3176671064204046,0.26328548041808336,0.7069176614631161,0.644127875869449,0.8393381371764077,0.7279489204844655,0.7965560007632132,0.1464351851851852,0.2941255287412815,0.7557477852884334,0.6340426409233583,0.5569800354776213,0.7015522558165593,0.5306981504889148,1.0,0.4,0.2,0.4,0.7082693636166161,0.5347712564150416,0.7082693636166161,0.5347712564150416,0.4773788553895392,0.5501710429670916,1.0
"Murray Hill, Manhattan",1st_avenue/south_to_north/003_n00002_N.jpg,n00002,1st_avenue,south_to_north,W,3,N,0.3622535209656231,0.3184256917298996,0.24585808065020318,0.5675921877277365,0.5341207349081364,0.7943697257383966,0.6658312447786132,0.7730358022086236,0.08122845399098384,0.30884576444857526,0.7868680598119719,0.6092803928526656,0.5066985003260736,0.5250982643352824,0.5306981504889148,1.0,0.4,0.2,0.4,0.6359462933866687,0.4665320421427471,0.6359462933866687,0.4665320421427471,0.5215108234409732,0.3652008379980658,1.0
"Murray Hill, Manhattan",1st_avenue/south_to_north/004_n00003_N.jpg,n00003,1st_avenue,south_to_north,W,4,N,0.25502899131090984,0.21122236128493954,0.1603549468977082,0.5070379436964504,0.5178270803270802,0.7731422505307856,0.6772295761465436,0.7573481737626971,0.09741566078613433,0.20886876649785252,0.5265812152764006,0.5874510379667185,0.5106644702317917,0.5399067004043578,0.5306981504889148,1.0,0.4,0.2,0.4,0.5436356978794328,0.34874797826303766,0.5436356978794328,0.34874797826303766,0.2471952220830911,0.3790996090819571,1.0
"Murray Hill, Manhattan",1st_avenue/south_to_north/005_n00004_N.jpg,n00004,1st_avenue,south_to_north,W,5,N,0.33059703094798754,0.322950377562028,0.3027373870896673,0.5396566710126032,0.5745726495726496,0.7845809743482212,0.5809620596205963,0.7698353025420693,0.08726975638740346,0.3187615985332276,0.8061428140518543,0.5832216652627249,0.4793557061833563,0.42319665536440876,0.5306981504889148,1.0,0.4,0.2,0.4,0.5839133642271223,0.42285811807550905,0.5839133642271223,0.42285811807550905,0.551092655378144,0.276277319823154,1.0
"Murray Hill, Manhattan",1st_avenue/south_to_north/006_n00005_N.jpg,n00005,1st_avenue,south_to_north,W,6,N,0.27001476042958716,0.23892498523331365,0.18853090447707088,0.5153489399293286,0.5844285145360414,0.796496192272759,0.35018547959724433,0.7581282790216508,0.06811277190424107,0.23249021671332387,0.5962544374521935,0.5758055392220154,0.3921421768410454,0.165499199089365,0.5306981504889148,1.0,0.4,0.2,0.4,0.35460607859070886,0.2154628579791886,0.35460607859070886,0.2154628579791886,0.30360909716930207,0.09353590247902287,1.0
